n_alive,new_deaths,cum_deaths,meningitis.n_susceptible,meningitis.n_infected,meningitis.n_recovered,meningitis.n_exposed,meningitis.prevalence,meningitis.new_infections,meningitis.cum_infections,meningitis.rel_sus,meningitis.new_recoveries,meningitis.recovered,meningitis.exposed
1929.0,2.0,69.0,1145.0,316.0,379.0,89.0,0.16381544841886989,17.0,1545.0,0.7565041912061761,0.0,469.0,89.0
1928.0,1.0,71.0,1146.0,318.0,388.0,76.0,0.16493775933609958,25.0,1570.0,0.7564905332582823,0.0,469.0,76.0
1928.0,0.0,72.0,1157.0,324.0,366.0,81.0,0.16804979253112035,15.0,1585.0,0.7552268451153065,0.0,469.0,81.0
1926.0,2.0,72.0,1170.0,317.0,357.0,82.0,0.16458982346832815,17.0,1602.0,0.7552111899200571,0.0,469.0,82.0
1925.0,1.0,74.0,1157.0,322.0,370.0,76.0,0.16727272727272727,22.0,1624.0,0.7551977316381624,0.0,469.0,76.0
1924.0,1.0,75.0,1150.0,325.0,363.0,86.0,0.16891891891891891,19.0,1643.0,0.7551854224891036,0.0,469.0,86.0
1922.0,2.0,76.0,1152.0,327.0,366.0,77.0,0.17013527575442247,25.0,1668.0,0.7551696260933406,0.0,469.0,77.0
1918.0,4.0,78.0,1151.0,326.0,363.0,78.0,0.16996871741397288,25.0,1693.0,0.7551565418858865,0.0,469.0,78.0
1917.0,1.0,82.0,1154.0,323.0,365.0,75.0,0.1684924360980699,12.0,1705.0,0.7551399774072537,0.0,469.0,75.0
1916.0,1.0,83.0,1151.0,309.0,365.0,91.0,0.16127348643006262,24.0,1729.0,0.7551297300587214,0.0,469.0,91.0
1915.0,1.0,84.0,1139.0,318.0,368.0,90.0,0.16605744125326372,26.0,1755.0,0.7551134068865332,0.0,469.0,90.0
1914.0,1.0,85.0,1127.0,317.0,374.0,96.0,0.16562173458725182,20.0,1775.0,0.7550987726353426,0.0,469.0,96.0
1914.0,0.0,86.0,1126.0,324.0,375.0,89.0,0.16927899686520376,29.0,1804.0,0.7533120405094269,0.0,469.0,89.0
1912.0,2.0,86.0,1124.0,329.0,378.0,81.0,0.17207112970711297,22.0,1826.0,0.7532994615074334,0.0,469.0,81.0
1911.0,1.0,88.0,1117.0,339.0,378.0,77.0,0.17739403453689168,26.0,1852.0,0.7532880312441487,0.0,469.0,77.0
1910.0,1.0,89.0,1114.0,343.0,364.0,89.0,0.17958115183246073,25.0,1877.0,0.7532735972701613,0.0,469.0,89.0
1909.0,1.0,90.0,1102.0,357.0,354.0,96.0,0.18700890518596125,26.0,1903.0,0.7532556688550224,0.0,469.0,96.0
1909.0,0.0,91.0,1090.0,366.0,360.0,93.0,0.19172341540073337,20.0,1923.0,0.7532368662679291,0.0,469.0,93.0
1907.0,2.0,91.0,1088.0,364.0,360.0,95.0,0.19087572102779235,24.0,1947.0,0.7532192684318103,0.0,469.0,95.0
1907.0,0.0,93.0,1086.0,378.0,356.0,87.0,0.19821709491347667,29.0,1976.0,0.7539243959443237,0.0,0.0,87.0
1907.0,0.0,93.0,1078.0,375.0,357.0,97.0,0.1966439433665443,22.0,1998.0,0.7561100816054852,0.0,0.0,97.0
1904.0,3.0,93.0,1064.0,365.0,382.0,93.0,0.19170168067226892,26.0,2024.0,0.7582724717487789,0.0,0.0,93.0
1903.0,1.0,96.0,1058.0,369.0,398.0,78.0,0.19390436153441934,20.0,2044.0,0.7591769289584309,0.0,0.0,78.0
1903.0,0.0,97.0,1059.0,372.0,390.0,82.0,0.19548081975827641,18.0,2062.0,0.7613188329213346,0.0,0.0,82.0
1902.0,1.0,97.0,1039.0,353.0,407.0,103.0,0.18559411146161936,18.0,2080.0,0.7634393778157988,0.0,0.0,103.0
1901.0,1.0,98.0,1052.0,365.0,409.0,75.0,0.19200420831141504,27.0,2107.0,0.7655325100751205,0.0,0.0,75.0
1901.0,0.0,99.0,1049.0,364.0,403.0,85.0,0.19147816938453446,24.0,2131.0,0.7676187752575537,0.0,0.0,85.0
1900.0,1.0,99.0,1027.0,357.0,416.0,100.0,0.18789473684210525,19.0,2150.0,0.7696768953558659,0.0,0.0,100.0
1899.0,1.0,100.0,1035.0,364.0,410.0,90.0,0.19167983149025802,21.0,2171.0,0.7717133694741338,0.0,0.0,90.0
1898.0,1.0,101.0,1046.0,372.0,395.0,85.0,0.19599578503688092,22.0,2193.0,0.7737361996740768,0.0,0.0,85.0
1898.0,0.0,102.0,1047.0,362.0,402.0,87.0,0.19072708113804004,25.0,2218.0,0.7757413448854134,0.0,0.0,87.0
1897.0,1.0,102.0,1042.0,362.0,408.0,85.0,0.1908276225619399,22.0,2240.0,0.777728443789848,0.0,0.0,85.0
1896.0,1.0,103.0,1037.0,361.0,412.0,86.0,0.19040084388185655,25.0,2265.0,0.7788972436954209,0.0,0.0,86.0
