n_alive,new_deaths,cum_deaths,meningitis.n_susceptible,meningitis.n_infected,meningitis.n_recovered,meningitis.n_exposed,meningitis.prevalence,meningitis.new_infections,meningitis.cum_infections,meningitis.rel_sus,meningitis.new_recoveries,meningitis.recovered,meningitis.exposed
1913.0,4.0,83.0,637.0,544.0,586.0,146.0,0.2843700993204391,36.0,1968.0,0.9834562513323355,0.0,28.0,146.0
1911.0,2.0,87.0,611.0,570.0,574.0,156.0,0.29827315541601257,39.0,2007.0,0.9834277573046628,0.0,28.0,156.0
1909.0,2.0,89.0,606.0,586.0,582.0,135.0,0.3069669984284966,31.0,2038.0,0.9832584819965057,0.0,28.0,135.0
1907.0,2.0,91.0,604.0,546.0,609.0,148.0,0.2863135815416885,29.0,2067.0,0.9832316527804628,0.0,28.0,148.0
1904.0,3.0,93.0,602.0,542.0,636.0,124.0,0.2846638655462185,43.0,2110.0,0.9832035092973801,0.0,28.0,124.0
1901.0,3.0,96.0,609.0,542.0,625.0,125.0,0.28511309836927934,32.0,2142.0,0.9831844349088893,0.0,28.0,125.0
1899.0,2.0,99.0,621.0,536.0,610.0,132.0,0.2822538177988415,25.0,2167.0,0.9831639764599107,0.0,28.0,132.0
1895.0,4.0,101.0,609.0,514.0,634.0,138.0,0.2712401055408971,34.0,2201.0,0.9831395535236817,0.0,28.0,138.0
1892.0,3.0,105.0,630.0,516.0,623.0,123.0,0.2727272727272727,36.0,2237.0,0.9831132760872326,0.0,28.0,123.0
1890.0,2.0,108.0,623.0,513.0,625.0,129.0,0.2714285714285714,34.0,2271.0,0.9830939766443105,0.0,28.0,129.0
1890.0,0.0,110.0,642.0,524.0,599.0,125.0,0.27724867724867724,43.0,2314.0,0.983069146553099,0.0,28.0,125.0
1888.0,2.0,110.0,655.0,540.0,569.0,124.0,0.2860169491525424,34.0,2348.0,0.9830471328160151,0.0,28.0,124.0
1883.0,5.0,112.0,667.0,550.0,554.0,112.0,0.2920870950610728,28.0,2376.0,0.9828559721691588,0.0,28.0,112.0
1881.0,2.0,117.0,682.0,515.0,557.0,127.0,0.2737905369484317,20.0,2396.0,0.9828374267882806,0.0,28.0,127.0
1879.0,2.0,119.0,685.0,513.0,564.0,117.0,0.27301756253326237,33.0,2429.0,0.9828122246929486,0.0,28.0,117.0
1876.0,3.0,121.0,690.0,499.0,558.0,129.0,0.2659914712153518,27.0,2456.0,0.9827898738868138,0.0,28.0,129.0
1876.0,0.0,124.0,690.0,509.0,564.0,113.0,0.27132196162046907,33.0,2489.0,0.9827661495557308,0.0,28.0,113.0
1874.0,2.0,124.0,674.0,492.0,594.0,114.0,0.26254002134471716,28.0,2517.0,0.9827468378961699,0.0,28.0,114.0
1873.0,1.0,126.0,668.0,488.0,607.0,110.0,0.2605445808862787,32.0,2549.0,0.9827266502534093,0.0,28.0,110.0
1872.0,1.0,127.0,661.0,494.0,600.0,117.0,0.2638888888888889,26.0,2575.0,0.9827071691935017,0.0,28.0,117.0
1870.0,2.0,128.0,663.0,489.0,596.0,122.0,0.26149732620320854,32.0,2607.0,0.9826873385690652,0.0,28.0,122.0
1868.0,2.0,130.0,686.0,486.0,584.0,112.0,0.26017130620985013,29.0,2636.0,0.9826634872677064,0.0,28.0,112.0
1868.0,0.0,132.0,712.0,476.0,569.0,111.0,0.25481798715203424,30.0,2666.0,0.9824952725059058,0.0,28.0,111.0
1866.0,2.0,132.0,701.0,466.0,578.0,121.0,0.2497320471596999,27.0,2693.0,0.9824807754387919,0.0,28.0,121.0
1863.0,3.0,134.0,712.0,480.0,564.0,107.0,0.2576489533011272,32.0,2725.0,0.9824589816504208,0.0,28.0,107.0
1862.0,1.0,137.0,701.0,485.0,553.0,123.0,0.2604726100966702,30.0,2755.0,0.9824384450339825,0.0,28.0,123.0
1860.0,2.0,138.0,698.0,498.0,546.0,118.0,0.267741935483871,36.0,2791.0,0.9824138491357429,0.0,28.0,118.0
1857.0,3.0,140.0,678.0,501.0,556.0,122.0,0.26978998384491115,31.0,2822.0,0.9823921271701809,0.0,28.0,122.0
1857.0,0.0,143.0,683.0,504.0,554.0,116.0,0.27140549273021003,29.0,2851.0,0.9823668871048784,0.0,28.0,116.0
1855.0,2.0,143.0,696.0,514.0,540.0,105.0,0.277088948787062,31.0,2882.0,0.9823916658796455,0.0,0.0,105.0
1854.0,1.0,145.0,709.0,506.0,545.0,94.0,0.27292340884573896,29.0,2911.0,0.9825124743985059,0.0,0.0,94.0
1854.0,0.0,146.0,713.0,481.0,555.0,105.0,0.2594390507011866,27.0,2938.0,0.982635909238127,0.0,0.0,105.0
1852.0,2.0,146.0,703.0,480.0,556.0,113.0,0.2591792656587473,34.0,2972.0,0.9826443384336382,0.0,0.0,113.0
1851.0,1.0,148.0,685.0,486.0,547.0,133.0,0.2625607779578606,24.0,2996.0,0.9827556397113599,0.0,0.0,133.0
1850.0,1.0,149.0,667.0,513.0,539.0,131.0,0.2772972972972973,32.0,3028.0,0.9828595250381001,0.0,0.0,131.0
1850.0,0.0,150.0,662.0,508.0,549.0,131.0,0.2745945945945946,35.0,3063.0,0.9829630099168565,0.0,0.0,131.0
1850.0,0.0,150.0,646.0,499.0,574.0,131.0,0.26972972972972975,28.0,3091.0,0.9830677015115314,0.0,0.0,131.0
1849.0,1.0,150.0,641.0,500.0,587.0,121.0,0.2704164413196322,33.0,3124.0,0.9831698473219836,0.0,0.0,121.0
1848.0,1.0,151.0,656.0,512.0,582.0,98.0,0.27705627705627706,39.0,3163.0,0.9832790916194948,0.0,0.0,98.0
1846.0,2.0,152.0,660.0,504.0,589.0,93.0,0.27302275189599134,32.0,3195.0,0.9833926979178966,0.0,0.0,93.0
1844.0,2.0,154.0,662.0,476.0,602.0,104.0,0.25813449023861174,20.0,3215.0,0.9835042127196992,0.0,0.0,104.0
1844.0,0.0,156.0,670.0,481.0,586.0,107.0,0.2608459869848156,36.0,3251.0,0.9836120512885013,0.0,0.0,107.0
1843.0,1.0,156.0,672.0,489.0,569.0,113.0,0.2653282691264243,27.0,3278.0,0.9836520961856718,0.0,0.0,113.0
